SCENARIO 1: REGULAR RANGE; REGULAR SLIDE
	DETERMINISTIC AND PERIODIC
		COUNT	14500.0	2500.0	4.0
		COUNT	18000.0	6000.0	1.6666666666666667
		COUNT	10500.0	6000.0	1.6666666666666667
		COUNT	20000.0	6500.0	1.5384615384615385
		COUNT	17000.0	2000.0	5.0
		COUNT	15000.0	5500.0	1.8181818181818181
		COUNT	15500.0	4500.0	2.2222222222222223
		COUNT	10500.0	1500.0	6.666666666666667
		COUNT	11000.0	7500.0	1.3333333333333333
		COUNT	19000.0	7500.0	1.3333333333333333
		COUNT	16500.0	7500.0	1.3333333333333333
		COUNT	16500.0	3500.0	2.857142857142857
		COUNT	13000.0	5000.0	2.0
		COUNT	16000.0	7500.0	1.3333333333333333
		COUNT	20000.0	6500.0	1.5384615384615385
		COUNT	12500.0	1500.0	6.666666666666667
		COUNT	12000.0	3500.0	2.857142857142857
		COUNT	20000.0	6000.0	1.6666666666666667
		COUNT	17000.0	1500.0	6.666666666666667
		COUNT	19500.0	5000.0	2.0
		COUNT	16500.0	5000.0	2.0
		COUNT	15000.0	3000.0	3.3333333333333335
		COUNT	20000.0	7500.0	1.3333333333333333
		COUNT	17500.0	4000.0	2.5
		COUNT	15500.0	5000.0	2.0
		COUNT	11500.0	2500.0	4.0
		COUNT	10500.0	6000.0	1.6666666666666667
		COUNT	14500.0	4500.0	2.2222222222222223
		COUNT	18000.0	6000.0	1.6666666666666667
		COUNT	10000.0	1000.0	10.0
		COUNT	18000.0	6500.0	1.5384615384615385
		COUNT	12000.0	4000.0	2.5
		COUNT	15500.0	6000.0	1.6666666666666667
		COUNT	10500.0	3500.0	2.857142857142857
		COUNT	16500.0	7000.0	1.4285714285714286
		COUNT	10500.0	1500.0	6.666666666666667
		COUNT	19000.0	7500.0	1.3333333333333333
		COUNT	19000.0	6500.0	1.5384615384615385
		COUNT	15000.0	4000.0	2.5
		COUNT	11500.0	7500.0	1.3333333333333333
