SCENARIO 1: REGULAR RANGE; REGULAR SLIDE
	DETERMINISTIC AND PERIODIC
		COUNT	41100.0	5700.0	1.7543859649122806
		COUNT	13100.0	7200.0	1.3888888888888888
		COUNT	24000.0	4100.0	2.4390243902439024
		COUNT	23600.0	6700.0	1.492537313432836
		COUNT	24300.0	9100.0	1.098901098901099
		COUNT	20100.0	5000.0	2.0
		COUNT	19500.0	4500.0	2.2222222222222223
		COUNT	32300.0	6500.0	1.5384615384615385
		COUNT	37300.0	6100.0	1.639344262295082
		COUNT	38500.0	9900.0	1.0101010101010102
		COUNT	13000.0	985.0	14.285714285714286
		COUNT	48400.0	3500.0	2.857142857142857
		COUNT	33100.0	5100.0	1.9607843137254901
		COUNT	38700.0	8800.0	1.1363636363636365
		COUNT	16700.0	6400.0	1.5625
		COUNT	49900.0	3800.0	2.6315789473684212
		COUNT	27000.0	16000.0	33.333333333333336
		COUNT	41000.0	10000.0	1.0
		COUNT	44300.0	2300.0	4.3478260869565215
		COUNT	22100.0	1620.0	33.333333333333336
		COUNT	48700.0	7300.0	1.36986301369863
		COUNT	41100.0	8300.0	1.2048192771084338
		COUNT	32800.0	8800.0	1.1363636363636365
		COUNT	31300.0	6500.0	1.5384615384615385
		COUNT	13900.0	4400.0	2.272727272727273
		COUNT	10100.0	8500.0	1.1764705882352942
		COUNT	11900.0	3000.0	3.3333333333333335
		COUNT	26400.0	3100.0	3.225806451612903
		COUNT	21200.0	10000.0	1.0
		COUNT	21800.0	1400.0	7.142857142857143
		COUNT	18400.0	7000.0	1.4285714285714286
		COUNT	46800.0	3600.0	2.7777777777777777
		COUNT	16600.0	4800.0	2.0833333333333335
		COUNT	43600.0	9800.0	1.0204081632653061
		COUNT	30800.0	5400.0	1.8518518518518519
		COUNT	36500.0	5100.0	1.9607843137254901
		COUNT	43300.0	2700.0	3.7037037037037037
		COUNT	28500.0	5100.0	1.9607843137254901
		COUNT	41800.0	7000.0	1.4285714285714286
		COUNT	42400.0	700.0	14.285714285714286
		COUNT	28600.0	8500.0	1.1764705882352942
		COUNT	12700.0	2300.0	4.3478260869565215
		COUNT	30100.0	8700.0	1.1494252873563218
		COUNT	40300.0	7700.0	1.2987012987012987
		COUNT	16700.0	8000.0	1.25
		COUNT	26500.0	2900.0	3.4482758620689653
		COUNT	25200.0	3700.0	2.7027027027027026
		COUNT	10200.0	7400.0	1.3513513513513513
		COUNT	38200.0	2500.0	100.0
		COUNT	44300.0	9300.0	1.075268817204301
